# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Fri Aug 01 15:29:54 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			15241.07512	123.45475	105.68981	-0.33015
LinearRegression			11220.14990	105.92521	83.95106	0.02078
MLPerceptron			1936.99415	44.01130	29.81661	0.83095
LeastSquares			19074.76506	138.11142	118.65403	-0.66473
RBF			13444.53700	115.95058	96.43865	-0.17335
IsoRegression			17210.75249	131.18976	103.42710	-0.50205
BagClassify			15481.88404	124.42622	112.16489	-0.35116
RandomSubSpaces			15171.14187	123.17119	106.52014	-0.32404
GaussianCurves			5979.49848	77.32722	69.46408	0.47815
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Fri Aug 01 15:29:55 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			8853.19559	94.09142	60.17285	0.22735
LinearRegression			22963.14269	151.53595	120.24833	-1.00408
MLPerceptron			8364.57326	91.45804	63.21795	0.26999
LeastSquares			12293.97131	110.87818	65.07600	-0.07294
RBF			7961.71152	89.22842	57.19394	0.30515
IsoRegression			10669.04813	103.29108	74.11326	0.06887
BagClassify			7720.04402	87.86378	58.83287	0.32624
RandomSubSpaces			9675.25005	98.36285	61.02539	0.15561
GaussianCurves			7893.65394	88.84624	48.03297	0.31109
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Fri Aug 01 15:29:55 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			13369.34950	115.62590	93.74120	-0.16679
LinearRegression			21171.17217	145.50317	119.52238	-0.84769
MLPerceptron			1799.00907	42.41473	27.70707	0.84299
LeastSquares			8829.99477	93.96805	70.45403	0.22937
RBF			9027.23792	95.01178	65.03079	0.21216
IsoRegression			15377.42539	124.00575	82.67037	-0.34204
BagClassify			12673.03037	112.57455	91.56776	-0.10602
RandomSubSpaces			8907.13189	94.37760	80.20033	0.22264
GaussianCurves			4783.69835	69.16429	56.64447	0.58251
