# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Fri Aug 01 15:30:17 EEST 2014
Model	MSE	Average	Deviation	R
LinearRegression			11774.95210	108.51245	87.74022	-0.02764
GaussianCurves			3454.72952	58.77695	41.57150	0.69849
RandomSubSpaces			9875.16562	99.37387	78.48619	0.13816
IsoRegression			8336.01170	91.30176	70.23274	0.27249
RBF			10480.34559	102.37356	79.74676	0.08534
Discretization			11625.27487	107.82057	83.65009	-0.01458
BagClassify			6270.54148	79.18675	61.31442	0.45275
LeastSquares			4545.18726	67.41800	40.16045	0.60332
MLPerceptron			4070.82615	63.80303	56.27222	0.64472
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Fri Aug 01 15:30:18 EEST 2014
Model	MSE	Average	Deviation	R
LinearRegression			9425.53370	97.08519	64.21806	0.17740
GaussianCurves			4645.32415	68.15661	37.75487	0.59459
RandomSubSpaces			7650.83443	87.46905	56.33326	0.33228
IsoRegression			9097.94327	95.38314	62.90650	0.20599
RBF			8916.34988	94.42643	62.95400	0.22184
Discretization			5801.36112	76.16667	45.90101	0.49369
BagClassify			6806.02807	82.49865	52.27384	0.40601
LeastSquares			6747.02003	82.14025	43.32462	0.41116
MLPerceptron			2087.77217	45.69215	23.07297	0.81779
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Fri Aug 01 15:30:18 EEST 2014
Model	MSE	Average	Deviation	R
LinearRegression			10300.48270	101.49129	78.38225	0.10104
GaussianCurves			3123.62426	55.88939	34.81085	0.72739
RandomSubSpaces			6142.08573	78.37146	58.51203	0.46396
IsoRegression			13047.99244	114.22781	74.91621	-0.13875
RBF			9876.22443	99.37920	68.37550	0.13807
Discretization			12200.91445	110.45775	68.94757	-0.06482
BagClassify			9028.01997	95.01589	66.39111	0.21209
LeastSquares			8374.02266	91.50969	46.98948	0.26917
MLPerceptron			1901.27853	43.60365	26.96655	0.83407
