# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Date:	Fri Aug 01 15:29:52 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			16310.16516	127.71126	110.69899	-0.42345
LinearRegression			14251.11480	119.37803	96.79967	-0.24375
MLPerceptron			7077.91465	84.13034	53.07015	0.38228
LeastSquares			10324.80273	101.61104	86.84985	0.09892
RBF			14491.76436	120.38174	96.95374	-0.26475
IsoRegression			23548.41854	153.45494	122.09281	-1.05516
BagClassify			17155.08912	130.97744	118.59384	-0.49719
RandomSubSpaces			13592.04726	116.58494	103.87139	-0.18623
GaussianCurves			9149.39289	95.65246	88.37643	0.20150
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Date:	Fri Aug 01 15:29:52 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			8063.96734	89.79960	57.53241	0.29623
LinearRegression			8661.87999	93.06922	58.85813	0.24405
MLPerceptron			5725.78955	75.66895	41.77024	0.50029
LeastSquares			5911.82152	76.88837	51.53643	0.48405
RBF			10686.16220	103.37390	69.15377	0.06738
IsoRegression			9835.23764	99.17277	66.50886	0.14164
BagClassify			10546.41986	102.69576	65.61896	0.07957
RandomSubSpaces			9425.76637	97.08639	60.19520	0.17738
GaussianCurves			8447.30314	91.90921	55.12641	0.26277
# Sampler used:	class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Date:	Fri Aug 01 15:29:53 EEST 2014
Model	MSE	Average	Deviation	R
Discretization			16579.84467	128.76275	100.20281	-0.44698
LinearRegression			11495.63724	107.21771	82.91657	-0.00327
MLPerceptron			3439.04189	58.64334	39.80325	0.69986
LeastSquares			7614.62338	87.26181	64.04195	0.33544
RBF			9749.15607	98.73781	79.57130	0.14916
IsoRegression			14140.35444	118.91322	92.53993	-0.23408
BagClassify			13990.80398	118.28273	101.08445	-0.22103
RandomSubSpaces			12191.11319	110.41337	93.51331	-0.06396
GaussianCurves			8991.13677	94.82160	79.57852	0.21531
